Time,PSENLeaf1_0,PSENLeaf1_0.00015,PSENLeaf1_0.0003,PSENLeaf1_0.00045,PSENLeaf1_0.0006
38918,1.68681694758865,1.63050760504904,1.43132593476811,1.42254256081725,1.30980886509143
38919,1.41822066012801,1.37544734499806,1.18886752886996,1.19185706910914,1.09014553144532
38920,1.14962437266738,1.12038708494709,0.946409122971808,0.961171577401035,0.870482197799208
38921,0.881028085206745,0.865326824896114,0.703950717073657,0.730486085692927,0.650818864153096
38922,0.612431797746111,0.61026656484514,0.461492311175506,0.49980059398482,0.431155530506984
38923,0.343835510285478,0.355206304794166,0.219033905277355,0.269115102276713,0.211492196860872
38924,0.0893477452014304,0.100146044743193,0.0583097605625662,0.0724727256322894,0.0577285909409429
38925,0.0220426324164437,0.0249801917432142,0.0147234509896998,0.0185026391711972,0.0149264273357858
38926,0.00515952154129627,0.00591009972017764,0.00352438292256647,0.00447617300520233,0.00365444180725262
0,0,0,0,0,0
